SEASON,HOME,AWAY,W_HOME,W_AWAY,HOME_FG,AWAY_FG,HOME_FGA,AWAY_FGA,HOME_FG_PCT,AWAY_FG_PCT,HOME_FG3,AWAY_FG3,HOME_FG3A,AWAY_FG3A,HOME_FG3_PCT,AWAY_FG3_PCT,HOME_FT,AWAY_FT,HOME_FTA,AWAY_FTA,HOME_FT_PCT,AWAY_FT_PCT,HOME_OFF_REB,AWAY_OFF_REB,HOME_DEF_REB,AWAY_DEF_REB,HOME_TOT_REB,AWAY_TOT_REB,HOME_AST,AWAY_AST,HOME_STL,AWAY_STL,HOME_TURNOVERS,AWAY_TURNOVERS,HOME_BLK,AWAY_BLK,HOME_PTS,AWAY_PTS
2019-20,Rockets,Trail Blazers,1,0,47,40,100,96,0.47,0.417,17,11,45,36,0.378,0.306,21,17,26,23,0.808,0.739,17,12,41,32,65,55,24,28,9,7,16,17,10,5,132,108
2019-20,Timberwolves,Rockets,0,1,38,43,84,94,0.452,0.457,12,19,38,49,0.316,0.388,17,20,23,22,0.739,0.909,13,14,33,28,55,50,23,15,7,7,19,12,5,3,105,125
2019-20,Rockets,Pacers,1,0,36,37,89,82,0.404,0.451,14,8,46,33,0.304,0.242,25,20,29,26,0.862,0.769,10,8,34,34,48,60,12,24,11,2,8,17,3,2,111,102
2019-20,Rockets,Clippers,1,0,33,38,86,98,0.384,0.388,14,10,42,33,0.333,0.303,22,7,27,14,0.815,0.5,9,11,44,42,60,65,12,17,7,3,10,13,6,3,102,93
2019-20,Grizzlies,Rockets,0,1,40,35,94,93,0.426,0.376,3,17,25,50,0.12,0.34,17,20,21,29,0.81,0.69,13,14,38,37,60,65,19,20,13,6,15,18,7,5,100,107
2019-20,Heat,Rockets,1,0,47,31,89,79,0.528,0.392,18,14,41,48,0.439,0.292,17,24,22,31,0.773,0.774,5,4,41,34,57,45,38,19,14,6,18,22,7,5,129,100
2019-20,Nets,Rockets,1,0,42,41,85,99,0.494,0.414,19,12,32,48,0.594,0.25,20,22,28,27,0.714,0.815,10,9,45,31,64,50,26,21,8,13,22,12,7,4,123,116
2019-20,Wizards,Rockets,0,1,57,55,91,103,0.626,0.534,20,23,36,54,0.556,0.426,24,26,29,33,0.828,0.788,11,19,29,25,46,48,31,34,6,10,19,13,4,5,158,159
2019-20,Rockets,Thunder,1,0,39,41,90,94,0.433,0.436,10,13,44,35,0.227,0.371,28,17,33,24,0.848,0.708,9,16,31,36,52,64,21,22,6,7,14,15,6,3,116,112
2019-20,Rockets,Bucks,0,1,33,46,90,99,0.367,0.465,16,16,48,46,0.333,0.348,29,9,39,18,0.744,0.5,10,6,47,47,66,63,25,31,6,7,14,11,6,10,111,117
2019-20,Clippers,Thunder,1,0,34,38,85,106,0.4,0.358,12,14,37,44,0.324,0.318,27,13,39,22,0.692,0.591,12,11,49,37,71,69,23,18,10,5,23,16,2,6,107,103
2019-20,Clippers,Nets,0,1,45,47,93,85,0.484,0.553,13,20,36,43,0.361,0.465,17,15,20,19,0.85,0.789,10,8,29,38,42,51,23,32,8,5,10,16,2,5,120,129
2019-20,Trail Blazers,Clippers,0,1,44,42,90,85,0.489,0.494,17,15,43,34,0.395,0.441,12,23,17,28,0.706,0.821,9,9,32,36,47,52,24,24,5,5,11,14,2,2,117,122
2019-20,Clippers,Suns,0,1,42,45,85,96,0.494,0.469,8,17,29,32,0.276,0.531,23,10,27,14,0.852,0.714,8,11,40,33,55,47,21,25,2,5,10,8,3,0,115,117
2019-20,Lakers,Clippers,1,0,32,32,82,74,0.39,0.432,11,16,36,36,0.306,0.444,28,21,37,28,0.757,0.75,11,4,34,32,53,55,21,17,6,6,16,22,3,5,103,101
2019-20,Clippers,Lakers,0,1,34,39,86,87,0.395,0.448,7,10,31,35,0.226,0.286,28,24,37,28,0.757,0.857,15,9,34,36,61,52,12,22,5,8,16,14,5,7,103,112
2019-20,Thunder,Clippers,0,1,34,38,81,84,0.42,0.452,9,11,28,36,0.321,0.306,17,22,26,26,0.654,0.846,8,6,35,35,54,52,16,19,7,7,15,10,7,1,94,109
2019-20,Clippers,76ers,1,0,45,48,76,95,0.592,0.505,13,21,24,43,0.542,0.488,33,13,41,20,0.805,0.65,6,10,31,27,47,46,25,27,6,7,11,10,6,4,136,130
2019-20,Suns,Clippers,0,1,34,37,87,84,0.391,0.44,9,14,34,38,0.265,0.368,15,14,18,15,0.833,0.933,14,11,34,35,53,51,29,22,8,11,16,16,3,2,92,102
2019-20,Clippers,Grizzlies,1,0,47,37,94,89,0.5,0.416,16,7,37,27,0.432,0.259,14,16,17,22,0.824,0.727,11,11,39,34,58,50,33,20,7,6,12,13,5,7,124,97
2019-20,Clippers,Kings,0,1,34,40,87,89,0.391,0.449,10,12,30,31,0.333,0.387,25,20,29,26,0.862,0.769,13,11,34,37,57,55,20,25,7,11,19,13,3,4,103,112
2019-20,76ers,Clippers,1,0,44,40,95,90,0.463,0.444,8,14,27,31,0.296,0.452,14,9,21,13,0.667,0.692,11,5,39,37,60,52,25,25,3,2,8,9,7,6,110,103
2019-20,Timberwolves,Clippers,1,0,52,41,95,86,0.547,0.477,26,9,44,26,0.591,0.346,12,24,18,29,0.667,0.828,9,8,37,35,53,46,39,24,8,8,13,15,3,5,142,115
2019-20,Clippers,Heat,1,0,45,40,89,93,0.506,0.43,24,16,54,42,0.444,0.381,14,15,19,21,0.737,0.714,8,10,43,36,59,49,35,29,6,7,14,9,5,2,128,111
2019-20,Clippers,Spurs,1,0,39,40,84,95,0.464,0.421,11,12,27,37,0.407,0.324,19,13,24,16,0.792,0.813,5,6,46,40,56,52,28,21,3,5,12,8,2,9,108,105
2019-20,Clippers,Timberwolves,1,0,45,34,98,84,0.459,0.405,12,7,34,39,0.353,0.179,16,31,18,37,0.889,0.838,12,6,38,38,56,55,20,24,8,9,13,17,7,4,118,106
2019-20,Clippers,Kings,0,1,35,44,92,88,0.38,0.5,13,21,31,41,0.419,0.512,20,15,25,18,0.8,0.833,11,11,28,36,53,56,26,27,6,11,15,12,6,8,103,124
2019-20,Magic,Clippers,0,1,34,37,95,79,0.358,0.468,7,13,32,30,0.219,0.433,22,25,32,29,0.688,0.862,16,12,28,41,57,60,27,20,9,2,7,18,7,7,97,112
2019-20,Heat,Clippers,0,1,40,43,93,94,0.43,0.457,13,16,44,35,0.295,0.457,24,20,29,23,0.828,0.87,9,11,36,37,58,54,25,33,4,5,9,9,4,3,117,122
2019-20,Clippers,Magic,1,0,47,36,95,92,0.495,0.391,14,14,32,42,0.438,0.333,14,9,20,16,0.7,0.563,10,6,49,36,69,48,29,24,4,4,10,9,4,4,122,95
2019-20,Clippers,Knicks,1,0,45,48,83,84,0.542,0.571,18,12,32,23,0.563,0.522,27,24,33,37,0.818,0.649,10,8,32,29,47,46,25,22,4,11,19,16,3,4,135,132
2019-20,Clippers,Grizzlies,0,1,45,49,101,96,0.446,0.51,7,18,30,39,0.233,0.462,17,24,22,28,0.773,0.857,14,11,35,43,54,58,20,36,3,8,13,9,1,10,114,140
2019-20,Clippers,Pistons,1,0,50,40,92,94,0.543,0.426,11,7,28,33,0.393,0.212,15,25,21,35,0.714,0.714,11,12,40,33,55,57,29,20,6,10,15,11,11,1,126,112
2019-20,Kings,Clippers,0,1,33,36,80,88,0.413,0.409,8,12,28,36,0.286,0.333,13,21,19,22,0.684,0.955,11,14,30,37,49,57,20,21,8,9,16,12,5,2,87,105
2019-20,Clippers,Jazz,0,1,35,45,95,86,0.368,0.523,12,17,40,35,0.3,0.486,25,13,27,17,0.926,0.765,16,6,30,41,51,56,22,25,9,4,8,13,4,2,107,120
2019-20,Lakers,Clippers,0,1,39,39,96,85,0.406,0.459,12,9,45,25,0.267,0.36,16,24,21,32,0.762,0.75,12,13,30,37,52,64,24,24,11,6,13,16,10,6,106,111
2019-20,Thunder,Clippers,1,0,46,40,97,86,0.474,0.465,9,11,27,27,0.333,0.407,17,21,20,24,0.85,0.875,16,10,33,32,53,50,24,22,10,7,12,17,4,2,118,112
2019-20,Spurs,Clippers,0,1,42,54,82,99,0.512,0.545,10,12,28,36,0.357,0.333,15,14,19,19,0.789,0.737,4,13,32,30,43,51,24,32,5,11,18,12,8,2,109,134
2019-20,Clippers,Suns,1,0,45,41,89,102,0.506,0.402,14,10,32,35,0.438,0.286,16,7,22,10,0.727,0.7,6,16,38,34,55,59,23,30,14,11,16,20,4,3,120,99
2019-20,Timberwolves,Clippers,0,1,38,39,85,79,0.447,0.494,10,11,41,25,0.244,0.44,31,35,37,39,0.838,0.897,7,8,32,37,46,51,17,16,9,5,18,19,3,2,117,124
2019-20,Raptors,Clippers,0,1,31,38,88,86,0.352,0.442,8,12,36,40,0.222,0.3,22,24,25,27,0.88,0.889,15,12,32,38,52,59,21,29,10,8,18,18,8,5,92,112
2019-20,Pacers,Clippers,0,1,34,40,97,97,0.351,0.412,10,10,35,32,0.286,0.313,21,20,28,27,0.75,0.741,14,11,42,45,69,65,16,19,7,7,13,11,3,7,99,110
2019-20,Wizards,Clippers,0,1,40,50,88,96,0.455,0.521,14,15,33,40,0.424,0.375,25,20,30,27,0.833,0.741,8,9,30,36,45,61,28,27,5,8,14,12,3,4,119,135
2019-20,Bucks,Clippers,1,0,44,33,94,94,0.468,0.351,14,8,36,32,0.389,0.25,17,17,21,19,0.81,0.895,13,12,40,36,59,58,29,18,11,9,16,21,6,4,119,91
2019-20,Clippers,Trail Blazers,1,0,43,39,94,91,0.457,0.429,17,7,34,27,0.5,0.259,14,12,25,15,0.56,0.8,11,12,38,37,63,54,25,20,7,5,11,13,3,6,117,97
2019-20,Clippers,Wizards,1,0,52,47,94,102,0.553,0.461,14,11,32,30,0.438,0.367,32,20,40,27,0.8,0.741,10,12,42,31,59,53,22,32,8,10,17,14,5,1,150,125
2019-20,Spurs,Clippers,1,0,40,36,93,92,0.43,0.391,14,12,36,33,0.389,0.364,13,13,14,13,0.929,1,8,9,40,39,54,56,28,23,8,6,11,15,8,5,107,97
2019-20,Grizzlies,Clippers,0,1,43,44,92,95,0.467,0.463,11,14,28,41,0.393,0.341,22,19,26,25,0.846,0.76,13,13,35,30,59,51,26,30,9,11,20,16,3,6,119,121
2019-20,Clippers,Thunder,1,0,35,28,87,75,0.402,0.373,10,7,36,27,0.278,0.259,10,25,14,28,0.714,0.893,13,9,36,36,54,52,23,17,7,12,17,17,5,4,90,88
2019-20,Clippers,Raptors,1,0,34,34,92,85,0.37,0.4,8,11,36,30,0.222,0.367,22,9,30,15,0.733,0.6,20,5,46,33,76,47,25,25,9,9,22,15,7,8,98,88
2019-20,Clippers,Trail Blazers,1,0,39,39,89,104,0.438,0.375,4,11,23,39,0.174,0.282,25,12,30,16,0.833,0.75,13,17,44,34,66,58,20,18,6,7,17,14,12,4,107,101
2019-20,Clippers,Bucks,0,1,41,42,98,98,0.418,0.429,13,18,31,49,0.419,0.367,29,27,36,34,0.806,0.794,14,14,40,40,64,63,21,18,4,7,19,15,3,11,124,129
2019-20,Clippers,Jazz,1,0,36,31,92,78,0.391,0.397,7,10,32,31,0.219,0.323,26,22,34,31,0.765,0.71,18,6,36,31,71,49,15,16,7,4,9,15,6,6,105,94
2019-20,Clippers,Spurs,1,0,39,36,91,80,0.429,0.45,5,7,26,21,0.192,0.333,20,18,27,27,0.741,0.667,11,9,36,40,53,59,16,15,9,6,12,19,1,5,103,97
2019-20,Jazz,Clippers,1,0,44,39,80,82,0.55,0.476,11,8,24,23,0.458,0.348,11,10,16,12,0.688,0.833,3,6,33,30,43,43,23,19,12,3,15,20,5,4,110,96
2019-20,Clippers,Hornets,1,0,40,36,83,83,0.482,0.434,12,14,33,39,0.364,0.359,19,10,21,14,0.905,0.714,9,9,35,29,50,46,23,24,11,5,22,22,8,3,111,96
2019-20,Suns,Clippers,1,0,43,40,86,87,0.5,0.46,17,11,43,32,0.395,0.344,27,31,34,39,0.794,0.795,9,10,40,31,56,49,32,20,9,8,16,12,3,4,130,122
2019-20,Clippers,Lakers,1,0,42,37,81,85,0.519,0.435,11,13,31,33,0.355,0.394,17,15,24,21,0.708,0.714,11,9,34,32,50,50,24,20,8,4,14,15,5,7,112,102
2019-20,Lakers,Kings,0,1,48,54,98,95,0.49,0.568,15,21,35,47,0.429,0.447,11,7,15,12,0.733,0.583,15,9,32,35,52,48,29,37,6,12,17,15,1,2,122,136
2019-20,Pacers,Lakers,1,0,44,42,84,100,0.524,0.42,15,13,33,39,0.455,0.333,13,14,14,19,0.929,0.737,7,15,35,29,48,56,25,20,12,13,20,15,4,6,116,111
2019-20,Lakers,Thunder,0,1,31,34,88,79,0.352,0.43,5,5,37,24,0.135,0.208,19,32,29,36,0.655,0.889,10,4,36,48,56,60,17,17,7,9,11,14,3,2,86,105
2019-20,Jazz,Lakers,0,1,37,41,83,82,0.446,0.5,12,9,43,26,0.279,0.346,22,25,25,31,0.88,0.806,7,4,35,34,49,47,25,23,8,12,21,14,3,3,108,116
2019-20,Raptors,Lakers,1,0,35,29,84,82,0.417,0.354,14,10,34,40,0.412,0.25,23,24,26,33,0.885,0.727,7,8,44,32,59,55,24,17,7,8,18,18,5,12,107,92
2019-20,Lakers,Nets,0,1,40,37,87,90,0.46,0.411,15,13,40,40,0.375,0.325,7,17,12,23,0.583,0.739,8,14,38,33,55,56,24,24,7,7,15,11,4,3,102,104
2019-20,Lakers,Bucks,1,0,38,37,91,89,0.418,0.416,6,12,32,43,0.188,0.279,31,17,38,23,0.816,0.739,10,5,42,40,63,55,19,22,11,8,16,20,4,1,113,103
2019-20,Lakers,76ers,1,0,46,38,86,85,0.535,0.447,13,16,33,40,0.394,0.4,15,15,18,20,0.833,0.75,10,12,33,30,48,47,25,24,9,10,13,15,6,1,120,107
2019-20,Grizzlies,Lakers,1,0,43,36,95,87,0.453,0.414,10,9,31,35,0.323,0.257,9,7,11,12,0.818,0.583,15,13,36,32,60,50,27,26,10,5,10,16,4,3,105,88
2019-20,Lakers,Grizzlies,1,0,41,42,86,92,0.477,0.457,9,5,29,15,0.31,0.333,26,16,40,31,0.65,0.516,12,16,37,34,61,63,25,22,9,9,15,17,14,1,117,105
2019-20,Lakers,Suns,1,0,47,32,91,76,0.516,0.421,14,11,37,31,0.378,0.355,17,25,25,31,0.68,0.806,16,3,43,26,66,36,28,26,8,7,16,13,4,2,125,100
2019-20,Lakers,Spurs,1,0,50,40,85,91,0.588,0.44,12,13,28,27,0.429,0.481,17,9,25,15,0.68,0.6,12,7,46,21,65,35,28,21,5,6,14,6,4,2,129,102
2019-20,Kings,Lakers,0,1,39,44,91,86,0.429,0.512,14,19,44,43,0.318,0.442,21,22,26,27,0.808,0.815,13,11,31,35,52,52,21,33,5,10,16,15,4,5,113,129
2019-20,Lakers,Trail Blazers,0,1,45,49,96,97,0.469,0.505,11,13,32,36,0.344,0.361,18,16,28,21,0.643,0.762,19,6,43,34,64,50,28,25,2,10,19,7,10,8,119,127
2019-20,76ers,Lakers,1,0,41,35,78,76,0.526,0.461,13,6,37,31,0.351,0.194,13,15,19,23,0.684,0.652,8,6,33,29,50,42,19,23,12,12,23,22,3,1,108,91
2019-20,Nets,Lakers,0,1,40,47,91,94,0.44,0.5,21,19,46,38,0.457,0.5,12,15,15,20,0.8,0.75,8,11,33,41,48,58,30,28,12,9,16,16,3,6,113,128
2019-20,Knicks,Lakers,0,1,36,36,88,82,0.409,0.439,11,9,34,27,0.324,0.333,9,19,13,28,0.692,0.679,13,11,34,32,57,54,24,18,4,13,17,10,4,8,92,100
2019-20,Lakers,Magic,0,1,48,43,97,94,0.495,0.457,15,10,38,26,0.395,0.385,7,23,11,29,0.636,0.793,13,13,35,35,53,57,34,22,7,10,16,13,6,2,118,119
2019-20,Thunder,Lakers,0,1,43,51,92,99,0.467,0.515,9,15,31,32,0.29,0.469,15,8,17,10,0.882,0.8,5,12,32,42,42,59,23,21,6,3,7,12,6,4,110,125
2019-20,Lakers,Knicks,1,0,41,37,82,95,0.5,0.389,17,4,36,20,0.472,0.2,18,9,21,16,0.857,0.563,6,15,42,32,53,56,27,15,11,10,19,16,11,3,117,87
2019-20,Lakers,Pistons,1,0,42,29,92,78,0.457,0.372,6,11,20,26,0.3,0.423,16,30,23,35,0.696,0.857,11,6,39,37,58,53,23,21,8,8,13,16,20,6,106,99
2019-20,Lakers,Suns,1,0,43,42,90,86,0.478,0.488,7,6,28,23,0.25,0.261,24,17,34,23,0.706,0.739,13,11,32,36,54,53,25,32,9,7,13,15,5,3,117,107
2019-20,Trail Blazers,Lakers,0,1,41,47,86,91,0.477,0.516,15,11,35,32,0.429,0.344,23,23,27,28,0.852,0.821,9,11,30,33,48,50,18,32,4,6,16,11,8,7,120,128
2019-20,Bucks,Lakers,1,0,36,37,77,80,0.468,0.463,16,12,39,35,0.41,0.343,23,18,32,23,0.719,0.783,8,7,32,31,53,45,22,24,14,4,14,19,7,6,111,104
2019-20,Pacers,Lakers,1,0,41,43,85,91,0.482,0.473,10,8,25,31,0.4,0.258,13,8,20,17,0.65,0.471,13,14,30,28,57,51,22,28,9,5,13,13,6,6,105,102
2019-20,Heat,Lakers,0,1,39,43,85,87,0.459,0.494,10,12,33,37,0.303,0.324,22,15,28,23,0.786,0.652,5,14,29,36,44,60,24,26,8,5,8,19,2,9,110,113
2019-20,Magic,Lakers,0,1,34,37,81,87,0.42,0.425,8,12,26,31,0.308,0.387,11,10,17,19,0.647,0.526,8,12,33,37,54,58,20,20,10,10,15,14,5,4,87,96
2019-20,Lakers,Timberwolves,1,0,55,44,94,84,0.585,0.524,14,15,31,37,0.452,0.405,18,22,20,26,0.9,0.846,10,6,31,25,46,39,32,27,9,5,11,16,1,6,142,125
2019-20,Trail Blazers,Lakers,0,1,39,46,86,85,0.453,0.541,10,17,34,36,0.294,0.472,25,27,29,33,0.862,0.818,4,3,30,42,40,56,20,26,9,10,15,19,4,8,113,136
2019-20,Jazz,Lakers,0,1,34,46,83,90,0.41,0.511,14,14,31,29,0.452,0.483,14,15,19,25,0.737,0.6,8,8,32,38,53,55,20,27,3,13,20,8,3,12,96,121
2019-20,Lakers,Wizards,1,0,45,38,87,96,0.517,0.396,14,10,32,37,0.438,0.27,21,17,28,19,0.75,0.895,7,13,40,32,56,53,29,25,9,10,19,19,8,2,125,103
2019-20,Spurs,Lakers,0,1,41,44,88,89,0.466,0.494,10,14,25,33,0.4,0.424,12,12,15,18,0.8,0.667,9,10,32,30,52,49,23,28,4,7,13,9,5,6,104,114
2019-20,Grizzlies,Lakers,0,1,43,38,89,84,0.483,0.452,14,13,30,39,0.467,0.333,8,20,13,29,0.615,0.69,12,11,35,29,55,51,28,19,12,12,22,16,3,7,108,109
2019-20,Thunder,Lakers,0,1,49,45,93,88,0.527,0.511,11,17,31,31,0.355,0.548,18,23,20,29,0.9,0.793,6,11,31,34,44,51,28,32,8,7,12,16,3,6,127,130
2019-20,Lakers,Thunder,1,0,43,38,89,80,0.483,0.475,14,9,31,28,0.452,0.321,12,22,19,25,0.632,0.88,14,8,32,31,51,47,29,22,9,10,16,16,8,2,112,107
2019-20,Lakers,Kings,1,0,34,36,81,82,0.42,0.439,11,16,37,39,0.297,0.41,20,9,22,9,0.909,1,10,10,31,33,48,47,22,24,11,7,13,18,6,0,99,97
2019-20,Suns,Lakers,0,1,43,51,91,95,0.473,0.537,16,10,38,25,0.421,0.4,13,11,17,21,0.765,0.524,6,8,33,36,49,57,32,39,3,4,11,10,4,4,115,123
2019-20,Lakers,Raptors,0,1,41,43,94,89,0.436,0.483,10,12,30,36,0.333,0.333,12,15,19,22,0.632,0.682,13,7,38,36,60,53,31,26,6,6,12,15,7,8,104,113
2019-20,Lakers,Heat,1,0,40,28,89,80,0.449,0.35,8,6,32,35,0.25,0.171,7,18,8,24,0.875,0.75,10,8,38,29,59,49,30,18,6,9,18,13,5,2,95,80
2019-20,Spurs,Lakers,0,1,33,42,83,87,0.398,0.483,6,6,25,24,0.24,0.25,24,13,29,19,0.828,0.684,8,7,39,39,55,51,23,21,11,8,18,18,4,10,96,103
2019-20,Lakers,Grizzlies,1,0,40,31,86,95,0.465,0.326,7,7,26,34,0.269,0.206,33,22,39,23,0.846,0.957,10,13,44,33,63,54,25,20,9,10,18,21,8,3,120,91
2019-20,Lakers,Hornets,1,0,49,35,93,91,0.527,0.385,11,10,31,35,0.355,0.286,11,21,14,23,0.786,0.913,10,13,37,32,53,52,30,19,7,7,14,16,8,4,120,101
2019-20,Lakers,Jazz,1,0,34,29,86,70,0.395,0.414,8,8,26,25,0.308,0.32,19,20,24,21,0.792,0.952,11,3,31,37,52,47,19,19,14,8,14,23,9,2,95,86
2019-20,Pacers,Heat,1,0,43,31,89,87,0.483,0.356,15,10,38,38,0.395,0.263,8,20,11,27,0.727,0.741,12,14,39,34,57,55,32,14,11,6,20,19,3,5,109,92
2019-20,Thunder,Heat,1,0,39,42,89,86,0.438,0.488,16,14,42,42,0.381,0.333,22,17,27,20,0.815,0.85,14,6,36,34,58,44,20,24,7,14,16,12,4,2,116,115
2019-20,Heat,Pacers,1,0,44,33,98,84,0.449,0.393,13,10,40,35,0.325,0.286,13,16,19,25,0.684,0.64,13,6,46,39,67,53,29,20,11,5,14,17,9,4,114,92
2019-20,Heat,Suns,0,1,41,44,84,92,0.488,0.478,11,12,36,32,0.306,0.375,19,19,22,20,0.864,0.95,3,12,34,40,41,54,28,27,6,5,12,11,9,4,112,119
2019-20,Bucks,Heat,1,0,41,35,78,83,0.526,0.422,15,21,37,46,0.405,0.457,33,25,38,27,0.868,0.926,5,6,39,33,49,43,27,28,7,6,14,19,3,1,130,116
2019-20,Heat,Raptors,0,1,37,29,87,67,0.425,0.433,14,16,45,32,0.311,0.5,15,33,16,36,0.938,0.917,8,3,33,36,45,47,29,19,9,6,15,21,8,3,103,107
2019-20,Heat,Hornets,0,1,39,37,84,82,0.464,0.451,15,17,44,34,0.341,0.5,5,18,6,22,0.833,0.818,9,15,27,35,38,57,32,20,8,7,14,14,5,4,98,109
2019-20,Wizards,Heat,0,1,26,32,78,66,0.333,0.485,19,13,47,28,0.404,0.464,18,23,21,28,0.857,0.821,4,5,25,41,38,56,19,21,11,7,14,23,2,8,89,100
2019-20,Heat,Magic,1,0,41,44,79,84,0.519,0.524,22,13,44,30,0.5,0.433,12,12,15,14,0.8,0.857,6,5,30,30,41,42,31,28,8,6,14,12,5,5,116,113
2019-20,Heat,Bucks,1,0,37,35,86,86,0.43,0.407,18,7,37,34,0.486,0.206,13,12,18,19,0.722,0.632,6,8,40,40,53,59,28,19,4,4,10,15,4,5,105,89
2019-20,Heat,Nets,1,0,41,40,91,86,0.451,0.465,14,16,38,44,0.368,0.364,20,17,24,23,0.833,0.739,10,8,35,36,54,52,27,30,4,3,7,10,4,3,116,113
2019-20,Heat,Timberwolves,0,1,41,47,78,91,0.526,0.516,11,17,26,46,0.423,0.37,33,18,43,25,0.767,0.72,8,5,35,28,55,43,30,28,9,16,22,16,8,8,126,129
2019-20,Jazz,Heat,1,0,41,38,85,88,0.482,0.432,14,13,36,39,0.389,0.333,20,12,23,16,0.87,0.75,10,6,43,31,58,43,23,19,6,11,15,11,3,4,116,101
2019-20,Trail Blazers,Heat,1,0,40,39,85,98,0.471,0.398,19,20,42,49,0.452,0.408,16,11,22,14,0.727,0.786,5,13,38,36,56,57,20,31,9,6,14,13,6,5,115,109
2019-20,Kings,Heat,1,0,40,34,82,77,0.488,0.442,19,12,44,40,0.432,0.3,6,17,12,25,0.5,0.68,6,7,30,35,43,56,29,21,8,7,14,20,3,5,105,97
2019-20,Heat,76ers,1,0,48,36,85,83,0.565,0.434,16,13,32,38,0.5,0.342,25,21,30,25,0.833,0.84,6,14,29,30,40,53,27,24,8,3,3,14,1,1,137,106
2019-20,Magic,Heat,0,1,33,33,83,77,0.398,0.429,9,15,33,33,0.273,0.455,14,21,17,26,0.824,0.808,7,10,32,38,43,59,21,24,5,6,10,13,5,8,89,102
2019-20,Heat,Magic,1,0,42,33,79,89,0.532,0.371,14,11,28,37,0.5,0.297,15,15,16,19,0.938,0.789,3,11,38,30,49,49,31,23,2,7,12,7,9,6,113,92
2019-20,Heat,Wizards,1,0,43,50,85,99,0.506,0.505,17,13,33,42,0.515,0.31,31,16,36,20,0.861,0.8,6,7,37,34,50,50,29,30,3,10,16,11,6,5,134,129
2019-20,Heat,Kings,1,0,42,44,83,106,0.506,0.415,16,13,42,51,0.381,0.255,18,12,22,15,0.818,0.8,5,16,37,33,52,58,26,27,9,11,21,15,3,3,118,113
2019-20,Spurs,Heat,1,0,36,37,85,86,0.424,0.43,12,10,33,34,0.364,0.294,23,18,24,20,0.958,0.9,9,10,34,37,48,53,27,23,5,8,11,10,4,3,107,102
2019-20,Thunder,Heat,0,1,37,41,84,84,0.44,0.488,18,14,46,36,0.391,0.389,16,19,18,24,0.889,0.792,6,6,29,39,38,59,29,26,4,4,10,11,5,3,108,115
2019-20,Heat,Spurs,1,0,41,39,88,89,0.466,0.438,17,10,40,33,0.425,0.303,7,12,13,15,0.538,0.8,8,6,41,35,60,46,26,22,4,8,10,8,5,4,106,100
2019-20,Knicks,Heat,1,0,46,42,90,78,0.511,0.538,9,14,31,35,0.29,0.4,23,23,28,28,0.821,0.821,10,8,29,31,45,45,24,24,11,1,6,15,3,5,124,121
2019-20,Nets,Heat,1,0,45,44,93,85,0.484,0.518,15,7,44,29,0.341,0.241,12,18,19,21,0.632,0.857,14,4,37,36,56,43,31,26,5,6,10,8,4,3,117,113
2019-20,Pacers,Heat,0,1,40,43,84,81,0.476,0.531,9,16,27,38,0.333,0.421,19,20,25,25,0.76,0.8,6,3,31,38,45,48,25,28,5,8,12,11,3,4,108,122
2019-20,Heat,Trail Blazers,1,0,47,40,90,87,0.522,0.46,18,13,44,37,0.409,0.351,10,18,16,20,0.625,0.9,11,8,36,32,53,45,34,21,4,5,11,10,5,4,122,111
2019-20,Magic,Heat,1,0,33,30,81,80,0.407,0.375,13,7,35,37,0.371,0.189,26,18,29,23,0.897,0.783,7,10,37,39,52,54,25,16,11,7,11,18,4,2,105,85
2019-20,Heat,Raptors,1,0,33,28,81,89,0.407,0.315,12,6,37,42,0.324,0.143,6,14,11,17,0.545,0.824,9,13,41,35,60,57,23,20,6,4,16,11,4,6,84,76
2019-20,Wizards,Heat,1,0,43,33,84,73,0.512,0.452,17,10,37,28,0.459,0.357,20,29,30,39,0.667,0.744,9,10,31,34,48,53,26,18,13,5,10,19,6,1,123,105
2019-20,Heat,76ers,1,0,42,42,94,89,0.447,0.472,10,10,28,30,0.357,0.333,23,22,29,29,0.793,0.759,8,8,35,39,55,57,26,24,6,5,8,11,4,4,117,116
2019-20,Heat,Pacers,1,0,40,44,89,90,0.449,0.489,16,14,38,31,0.421,0.452,17,10,19,12,0.895,0.833,14,2,42,32,60,39,29,27,3,8,13,4,2,4,113,112
2019-20,Heat,Jazz,1,0,37,39,90,90,0.411,0.433,9,12,25,36,0.36,0.333,24,14,27,18,0.889,0.778,13,10,43,35,64,47,16,17,8,10,14,12,3,6,107,104
2019-20,Heat,Knicks,1,0,43,41,77,94,0.558,0.436,18,10,38,34,0.474,0.294,25,22,34,33,0.735,0.667,9,13,42,28,57,50,34,23,6,11,18,8,3,2,129,114
2019-20,76ers,Heat,0,1,38,40,90,85,0.422,0.471,12,12,39,31,0.308,0.387,16,16,18,20,0.889,0.8,15,11,26,36,47,56,24,26,9,6,13,16,5,4,104,108
2019-20,Grizzlies,Heat,1,0,42,37,86,81,0.488,0.457,13,11,36,24,0.361,0.458,21,26,30,31,0.7,0.839,16,7,29,28,56,46,28,22,4,9,17,14,6,7,118,111
2019-20,Heat,Wizards,1,0,42,39,86,91,0.488,0.429,10,12,28,39,0.357,0.308,18,13,24,14,0.75,0.929,11,9,39,30,59,44,28,29,6,6,14,11,7,4,112,103
